5MSL0087-1_png.rf.7859a593d78fefc4d3788a17682f5ac4.jpg,224,76,283,127,Pup,0.939095973968506,FALSE
5MSL0087-1_png.rf.7859a593d78fefc4d3788a17682f5ac4.jpg,55,194,104,244,Pup,0.937330484390259,FALSE
5MSL0087-1_png.rf.7859a593d78fefc4d3788a17682f5ac4.jpg,398,155,468,184,Pup,0.875756680965424,FALSE
5MSL0095-99_png.rf.8f442569cb63f3ae0acbba8d103870b1.jpg,400,289,465,323,Pup,0.904790937900543,FALSE
5MSL0095-99_png.rf.8f442569cb63f3ae0acbba8d103870b1.jpg,94,147,141,207,Pup,0.902226328849792,FALSE
5MSL0095-99_png.rf.8f442569cb63f3ae0acbba8d103870b1.jpg,107,82,169,116,Pup,0.843229591846466,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,226,288,275,341,Pup,0.942928493022919,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,361,420,401,496,Pup,0.939118027687073,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,234,69,314,205,Bull,0.782740473747253,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,308,235,357,287,Pup,0.75875574350357,FALSE
5MSL0089-43_png.rf.ba5467e4f5a4e38d9b037d4b483f07d9.jpg,301,0,354,16,Pup,0.618481636047363,FALSE
5MSL4416-113_png.rf.1accfa793f74e519fe0aaa10c94ff91c.jpg,66,309,171,438,Bull,0.858145713806152,FALSE
4MSL0123-66_png.rf.730dd342fee4baaa71c785c3907eddf0.jpg,263,23,320,73,Pup,0.93097198009491,FALSE
4MSL0123-66_png.rf.730dd342fee4baaa71c785c3907eddf0.jpg,324,52,475,187,Bull,0.640904426574707,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,179,365,209,422,Pup,0.884293973445892,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,360,67,406,104,Pup,0.880270183086395,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,329,37,381,71,Pup,0.875735282897949,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,147,233,177,290,Pup,0.835600018501282,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,206,456,259,490,Pup,0.815196990966797,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,466,29,499,64,Pup,0.732672333717346,FALSE
5MSL3764-76_png.rf.2bfc3f67fdfefc7715222d7aad08ae9c.jpg,446,396,499,423,Pup,0.722143590450287,FALSE
5MSL3764-102_png.rf.205fc670c58180a3c01843518c946148.jpg,299,367,352,399,Pup,0.97009015083313,FALSE
5MSL3764-102_png.rf.205fc670c58180a3c01843518c946148.jpg,297,410,356,437,Pup,0.908558130264282,FALSE
5MSL3764-102_png.rf.205fc670c58180a3c01843518c946148.jpg,246,396,276,454,Pup,0.876802384853363,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,421,142,453,206,Pup,0.920718967914581,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,452,348,487,409,Pup,0.862923502922058,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,415,306,452,369,Pup,0.846253335475922,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,0,242,50,343,Cow,0.760218501091003,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,466,284,499,341,Pup,0.677758395671844,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,186,439,283,492,Cow,0.567367374897003,FALSE
5MSL0019-1_png.rf.6ffe7c155b0a4416d343388d4b4a26f8.jpg,0,419,35,450,Pup,0.530796945095062,FALSE
5MSL0087-162_png.rf.ffe8218983ed21c69e7d47a6b26a6cd3.jpg,103,459,164,498,Pup,0.889880001544952,FALSE
4MSL0119-39_png.rf.504a2172e5081f18ea43bc85ceae079d.jpg,336,195,403,231,Pup,0.954813301563263,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,249,206,293,260,Pup,0.969595193862915,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,266,99,311,152,Pup,0.957312226295471,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,111,354,153,412,Pup,0.94677323102951,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,46,458,105,493,Pup,0.944465458393097,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,280,214,335,262,Pup,0.934814035892487,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,53,387,87,443,Pup,0.926843643188477,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,43,445,104,476,Pup,0.923885405063629,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,220,115,254,179,Pup,0.908665597438812,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,318,128,348,174,Pup,0.908447325229645,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,229,32,282,82,Pup,0.89913135766983,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,255,157,318,189,Pup,0.894027769565582,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,128,415,187,454,Pup,0.788595855236053,FALSE
5MSL0089-104_png.rf.8bc4384b908c36c2a24d9b61ef383937.jpg,318,127,348,174,Other,0.681443631649017,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,395,447,458,480,Pup,0.926740884780884,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,325,475,386,499,Pup,0.78796374797821,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,353,454,412,481,Pup,0.774147033691406,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,378,29,415,104,Pup,0.740446627140045,FALSE
MA263076-109_png.rf.c64bcb95a9896adffdf4645ed2cd4022.jpg,352,68,439,211,Cow,0.668792366981506,FALSE
5MSL0089-138_png.rf.ccd864f405d319f0e9ef398644f76ba0.jpg,218,0,315,118,Bull,0.708885133266449,FALSE
5MSL0089-138_png.rf.ccd864f405d319f0e9ef398644f76ba0.jpg,194,386,355,453,Bull,0.704015672206879,FALSE
5MSL0109-2_png.rf.624e9043098295b102f48eb7d488e460.jpg,21,304,103,446,Bull,0.868615865707397,FALSE
5MSL0109-2_png.rf.624e9043098295b102f48eb7d488e460.jpg,308,92,379,249,Bull,0.771923720836639,FALSE
5MSL3436-71_png.rf.74a72909c5bfe9a92b2d811d9133b968.jpg,175,121,238,150,Pup,0.896592080593109,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,421,359,477,448,Cow,0.962445676326752,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,410,363,446,407,Pup,0.899323225021362,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,317,441,369,482,Pup,0.874184012413025,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,63,453,93,499,Pup,0.858307480812073,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,169,388,228,496,Cow,0.752110064029694,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,358,417,405,499,Cow,0.737731039524078,FALSE
4MSL0120-144_png.rf.5b1757351944f36f645f471f40e1dbf4.jpg,169,388,228,496,Bull,0.508141398429871,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,183,114,238,179,Pup,0.881569743156433,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,260,361,340,412,Pup,0.846686363220215,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,88,77,237,142,Cow,0.817639291286469,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,392,123,440,154,Pup,0.786677181720734,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,204,307,343,395,Cow,0.783271372318268,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,339,63,421,202,Cow,0.713093638420105,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,423,221,476,366,Cow,0.711467444896698,FALSE
MA262988-54_png.rf.1c806c8090c7564bf994f8200042c6b0.jpg,470,276,499,320,Pup,0.603019595146179,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,366,105,395,163,Pup,0.883789300918579,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,298,93,350,124,Pup,0.85125595331192,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,380,0,410,40,Pup,0.62680572271347,FALSE
5MSL3819-141_png.rf.8235544d203fbb1521bb893324b5bf05.jpg,173,92,202,145,Pup,0.592804610729218,FALSE
5MSL3764-39_png.rf.29a9c865fbee17f05f3bae0ff1ea18bf.jpg,202,38,252,136,Cow,0.713346123695374,FALSE
5MSL0095-166_png.rf.83446cb7502f183fa3c9ffeda7a1de24.jpg,317,85,380,233,Bull,0.772855162620544,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,321,453,365,491,Pup,0.958347380161285,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,280,456,326,499,Pup,0.913110256195068,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,281,424,347,448,Pup,0.824204087257385,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,345,102,417,249,Bull,0.777307510375977,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,360,437,391,489,Pup,0.752242743968964,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,435,468,488,491,Pup,0.66994971036911,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,392,476,433,499,Pup,0.593837141990662,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,395,451,435,493,Pup,0.5888552069664,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,298,453,348,498,Pup,0.531857788562775,FALSE
5MSL3436-15_png.rf.10de22d575068c5c4d52c255e5c56cfa.jpg,371,480,421,499,Pup,0.50021481513977,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,60,42,149,132,Cow,0.938115060329437,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,44,20,85,68,Pup,0.933422267436981,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,311,183,395,272,Cow,0.924882650375366,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,257,6,305,49,Pup,0.918534159660339,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,169,248,229,344,Cow,0.913089573383331,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,447,411,494,460,Pup,0.91189044713974,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,434,122,485,166,Pup,0.903638660907745,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,317,116,363,164,Pup,0.903392851352692,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,135,371,190,407,Pup,0.895559549331665,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,409,284,456,322,Pup,0.895006239414215,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,210,238,278,336,Cow,0.874085366725922,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,223,333,284,365,Pup,0.870721638202667,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,321,94,424,151,Cow,0.862217128276825,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,350,229,384,293,Pup,0.845048487186432,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,248,100,312,219,Cow,0.842915415763855,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,163,6,238,157,Cow,0.839833974838257,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,378,1,430,128,Cow,0.827823340892792,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,107,72,141,129,Pup,0.824075639247894,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,145,155,256,208,Cow,0.805408656597137,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,137,123,165,177,Pup,0.777956366539001,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,379,316,490,368,Cow,0.747211158275604,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,174,244,208,293,Pup,0.731868743896484,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,244,6,280,61,Pup,0.730777621269226,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,424,111,467,132,Pup,0.70858359336853,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,419,363,499,435,Cow,0.699216902256012,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,251,63,313,171,Cow,0.652394950389862,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,17,0,123,30,Cow,0.618255436420441,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,234,434,309,499,Cow,0.59212589263916,FALSE
5MSL0019-61_png.rf.ae10fd840db27e621f6f47de3d9b0572.jpg,174,385,287,427,Cow,0.533946871757507,FALSE
4MSL0119-29_png.rf.46cfd9cd22b9e287c3520aae8209ba6e.jpg,370,352,397,406,Pup,0.533275008201599,FALSE
4MSL0119-29_png.rf.46cfd9cd22b9e287c3520aae8209ba6e.jpg,100,169,162,202,Pup,0.512476623058319,FALSE
4MSL0119-29_png.rf.46cfd9cd22b9e287c3520aae8209ba6e.jpg,206,404,265,499,Cow,0.511539280414581,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,62,359,118,448,Cow,0.956542313098907,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,163,446,214,488,Pup,0.953935444355011,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,49,363,87,408,Pup,0.902529299259186,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,294,26,336,66,Pup,0.874351620674133,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,236,446,342,495,Cow,0.829328656196594,FALSE
4MSL0120-145_png.rf.79bbc12112b78e5bdc8702865d67a574.jpg,0,417,45,499,Cow,0.646722793579102,FALSE
5MSL4421-99_png.rf.1d335764e548235d2e2d0f1ff3117467.jpg,266,220,310,281,Pup,0.82150810956955,FALSE
5MSL0095-23_png.rf.f4f1849826af7352de084a8a52271842.jpg,437,332,481,386,Pup,0.938215136528015,FALSE
5MSL0095-23_png.rf.f4f1849826af7352de084a8a52271842.jpg,293,291,351,328,Pup,0.916433393955231,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,164,325,238,466,Bull,0.86857283115387,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,448,178,489,227,Pup,0.866653084754944,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,395,217,480,295,Cow,0.854982972145081,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,455,346,499,410,Pup,0.810651481151581,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,369,428,407,472,Pup,0.808379650115967,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,309,149,338,190,Pup,0.766550123691559,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,389,243,423,285,Pup,0.729994773864746,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,365,432,470,499,Cow,0.655076146125793,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,367,296,499,380,Bull,0.643411159515381,FALSE
5MSL0019-164_png.rf.c57fbbc45b80455717a2276cb6b31dcc.jpg,309,149,337,190,Other,0.530933976173401,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,162,180,214,237,Pup,0.961398959159851,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,158,127,194,196,Pup,0.933242738246918,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,256,326,317,367,Pup,0.887469291687012,FALSE
5MSL0049-52_png.rf.b882b55a7af85751f239c5f2cf8df174.jpg,160,143,205,219,Pup,0.603901863098145,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,145,79,180,128,Pup,0.963391602039337,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,341,194,381,241,Pup,0.92797315120697,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,120,278,159,339,Pup,0.921256899833679,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,47,282,105,321,Pup,0.920134246349335,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,342,255,372,308,Pup,0.917114436626434,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,86,122,115,188,Pup,0.900695323944092,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,74,64,110,115,Pup,0.900460600852966,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,217,73,273,112,Pup,0.898314476013184,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,390,391,437,434,Pup,0.879139840602875,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,312,354,422,396,Cow,0.839596450328827,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,371,112,426,150,Pup,0.814093232154846,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,359,223,400,263,Pup,0.739514768123627,FALSE
5MSL0019-123_png.rf.6848978a883a91c4b506fc60bbcfef0b.jpg,26,222,70,247,Pup,0.629717767238617,FALSE
5MSL0087-45_png.rf.d3c6abe47e5c6cb9907edc4ea29b7a76.jpg,133,91,206,127,Pup,0.877707540988922,FALSE
5MSL0087-45_png.rf.d3c6abe47e5c6cb9907edc4ea29b7a76.jpg,224,187,258,237,Pup,0.617566227912903,FALSE
5MSL0087-45_png.rf.d3c6abe47e5c6cb9907edc4ea29b7a76.jpg,244,132,320,264,Bull,0.5234494805336,FALSE
